popularity,title,artist,year,decade,original_vocal,categories,social_singing,version,vibe_tag,theme_tag,theme_labels,songID
4,I Love You,Martina McBride,1999,90s,Female,"Country, Country Pop, Pop Rock",,,,,,I Love YouMartina McBride
4,I Wanna Die,Miranda Lambert,2005,2000s,Female,"Country, Contemporary Country, Country Pop, Singer-Songwriter",,,,,,I Wanna DieMiranda Lambert
4,I Was Gonna Cancel,Kylie Minogue,2014,2010s,Female,"Pop, Dance-Pop, Electropop, Contemporary R&B, Disco",,,,,,I Was Gonna CancelKylie Minogue
4,I Won't Say (I'm in Love),Susan Egan,1997,90s,Female,"Soundtrack, Disney",,Hercules soundtrack; Disney,,,,I Won't Say (I'm in Love)Susan Egan
4,I Wrote the Book,Morgan Wallen,2023,2020s,Male,"Country, Contemporary Country, Country Pop",,,,,,I Wrote the BookMorgan Wallen
4,I'd Do Anything,Simple Plan,2002,2000s,Male,"Rock, Pop Rock, Punk, Pop Punk",,,,,,I'd Do AnythingSimple Plan
4,I'd Love You to Want Me,Lobo,1986,80s,Male,"Rock, Soft Rock, Singer-Songwriter",,,,,,I'd Love You to Want MeLobo
4,If Heaven Wasn't So Far Away,Rhett Akins,2006,2000s,Male,Country,,,,,,If Heaven Wasn't So Far AwayRhett Akins
4,If I Ever Leave This World Alive,Flogging Molly,1997,90s,Male,"Folk, Folk Rock, Punk, Punk Rock",,,,,,If I Ever Leave This World AliveFlogging Molly
4,If You Don't Start Drinkin' (I'm Gonna Leave),George Thorogood & The Destroyers,1991,90s,Male,"Blues, Blues Rock, Classic Rock, Hard Rock",,,,,,If You Don't Start Drinkin' (I'm Gonna Leave)George Thorogood & The Destroyers
4,If You Know What I Mean,Neil Diamond,1976,70s,Male,"Pop, Pop Rock, Singer-Songwriter, Classic Rock",,,,,,If You Know What I MeanNeil Diamond
4,If You Wanna Get to Heaven,The Ozark Mountain Daredevils,1973,70s,Male,"Country, Country Rock",,,,,,If You Wanna Get to HeavenThe Ozark Mountain Daredevils
4,I'll Fly Away,Alison Krauss & Gillian Welch,2000,2000s,Female,Country,,Low Harmony,,,,I'll Fly AwayAlison Krauss & Gillian Welch
4,I'm in Miami Bitch,Lmfao,2008,2000s,,"Pop, Dance-Pop, Hip-Hop, Pop Rap, Electronic, EDM",,,,,,I'm in Miami BitchLmfao
4,I'm So Into You,SWV,1992,90s,Female,"R&B, Contemporary R&B, New Jack Swing",,,Girl Group,,,I'm So Into YouSWV
4,In the Still of the Night,Boyz II Men,1993,90s,Male,"Pop, Soul, R&B, Contemporary R&B, New Jack Swing",,,,,,In the Still of the NightBoyz II Men
4,Instant Karma (We All Shine On),John Lennon,1986,80s,Male,"Rock, Classic Rock, Rock & Roll, Pop, Punk",,,,,,Instant Karma (We All Shine On)John Lennon
4,Into the Groove,Madonna,1984,80s,Female,"Pop, Dance-Pop, Adult Contemporary, Hip-Hop, Dance",,,,,,Into the GrooveMadonna
4,Is Anybody Goin' to San Antone,Charley Pride,1988,80s,Male,"Country, Country Pop, Country Rock",,,,,,Is Anybody Goin' to San AntoneCharley Pride
4,Istanbul (Not Constantinople),They Might Be Giants,1990,90s,Male,"Pop, Indie Pop, Pop Rock, Alternative Rock, Indie Rock",,,,,,Istanbul (Not Constantinople)They Might Be Giants
4,It's America,Rodney Atkins,2008,2000s,Male,"Country, Contemporary Country, Modern Country",,,,,,It's AmericaRodney Atkins
4,It's Now or Never,Elvis Presley,1978,70s,Male,"Pop, Pop Rock, Country, Rock & Roll",,,,,,It's Now or NeverElvis Presley
4,Jamestown Ferry,Tanya Tucker,1988,80s,Female,"Country, Country Pop",,,,,,Jamestown FerryTanya Tucker
4,Jesus Walks,Kanye West,2003,2000s,Male,"Pop, Electropop, Hip-Hop, Pop Rap, Trap",,,,,,Jesus WalksKanye West
4,Jet Airliner,Steve Miller Band,1977,70s,Male,"Rock, Pop Rock, Blues Rock, Country Rock, New Wave",,,Dad Rock,,,Jet AirlinerSteve Miller Band
4,Jingle Bell Rock,Bobby Helms,1981,80s,Male,"Country, Holiday, Christmas",,Christmas,,,,Jingle Bell RockBobby Helms
4,Johnny B. Goode,Judas Priest,1988,80s,Male,"Rock, Hard Rock, Heavy Metal, Metal",,,,,,Johnny B. GoodeJudas Priest
4,Jojo,Boz Scaggs,1980,80s,Male,"Pop, Rock",,,,,,JojoBoz Scaggs
4,Jump,Kriss Kross,1992,90s,Male,Hip-Hop,,,,,,JumpKriss Kross
4,Just a Girl,Adrianna Freeman,2013,2010s,,,,with vocals,,,,Just a GirlAdrianna Freeman
4,Just Can't Help Believing,Elvis Presley,1970,70s,Male,"Pop, Rock, Rock & Roll",,,,,,Just Can't Help BelievingElvis Presley
4,Just One Look,Doris Troy,1963,60s,Female,"Pop, Soul, R&B",,,,,,Just One LookDoris Troy
4,Kansas City,Wilbert Harrison,1969,60s,Male,"Blues, R&B",,,,,,Kansas CityWilbert Harrison
4,Kick the Dust Up,Luke Bryan,2015,2010s,Male,"Country, Contemporary Country, Modern Country, Country Pop",,,,,,Kick the Dust UpLuke Bryan
4,Kiss the Girl,Peter Andre,1998,90s,Male,Pop,,The Little Mermaid,,,,Kiss the GirlPeter Andre
4,Kodachrome,Paul Simon,1973,70s,Male,"Pop, Pop Rock, Adult Contemporary, Folk",,,,,,KodachromePaul Simon
4,L.A. Song,Beth Hart,1999,90s,Female,"Blues, Blues Rock, Soul",,,,,,L.A. SongBeth Hart
4,Lástima Que Seas Ajena,Vicente Fernández,1993,90s,Male,"Latin, Latin Pop",,,,,,Lástima Que Seas AjenaVicente Fernández
4,La Grange,ZZ Top,1973,70s,Male,"Rock, Classic Rock, Hard Rock, Blues Rock, Southern Rock",,,Dad Rock,,,La GrangeZZ Top
4,La isla bonita,Madonna,1986,80s,Female,"Pop, Dance-Pop, Adult Contemporary",,,,,,La isla bonitaMadonna
4,Land of Confusion,Disturbed,2005,2000s,Male,"Rock, Hard Rock, Heavy Metal, Metal, Alternative Metal",,,,,,Land of ConfusionDisturbed
4,Lay Your Hands on Me,Bon Jovi,1988,80s,Male,"Rock, Classic Rock, Hard Rock",,,Dad Rock,,,Lay Your Hands on MeBon Jovi
4,Leavin' on Your Mind,Patsy Cline,1962,60s,Female,"Country, Americana, Outlaw Country, Gospel",,,,,,Leavin' on Your MindPatsy Cline
4,Let It Be,Labrinth,2014,2010s,Male,Hip-Hop,,,,,,Let It BeLabrinth
4,Let It Go,James Bay,2014,2010s,Male,"Pop, Indie Pop, Soul, Indie Rock",,,,,,Let It GoJames Bay
4,Let It Rain,Eric Clapton,1972,70s,Male,"Rock, Pop Rock, Soft Rock, Blues Rock, Blues",,,,,,Let It RainEric Clapton
4,Let Me Be There,Olivia Newton-John,1973,70s,Female,"Country, Country Pop",,,,,,Let Me Be ThereOlivia Newton-John
4,Let Me Down Easy,Paolo Nutini,2014,2010s,Male,R&B,,,,,,Let Me Down EasyPaolo Nutini
4,Let That Pony Run,Pam Tillis,1992,90s,Female,"Country, Country Pop",,,,,,Let That Pony RunPam Tillis
4,Let's Go,The Cars,1979,70s,Male,"Pop, Pop Rock, Classic Rock, Electronic",,,,,,Let's GoThe Cars
4,Lie,Tracy Lawrence,2013,2010s,Male,"Country, Contemporary Country, Country Pop",,,,,,LieTracy Lawrence
4,Lie a Little Better,Lucy Hale,2014,2010s,Female,"Country, Modern Country, Country Pop",,,,,,Lie a Little BetterLucy Hale
4,Life Ain't Always Beautiful,Gary Allan,2005,2000s,Male,"Country, Contemporary Country, Modern Country, Americana",,,,,,Life Ain't Always BeautifulGary Allan
4,Life on Mars?,David Bowie,1983,80s,Male,"Rock, Pop Rock, Classic Rock, Alternative Rock",,,,,,Life on Mars?David Bowie
4,Like a Cowboy,Randy Houser,2013,2010s,Male,"Country, Contemporary Country, Modern Country, Country Rock",,,,,,Like a CowboyRandy Houser
4,Limelight,Rush,1992,90s,Male,"Rock, Pop Rock, Classic Rock, Hard Rock, Progressive Rock",,,,,,LimelightRush
4,Listen,Beyoncé,2006,2000s,Female,"Pop, Dance-Pop, Soul, Country",,,Diva Moment,,,ListenBeyoncé
4,Listen to the Music,The Doobie Brothers,1972,70s,Male,"Pop, Pop Rock, Soft Rock, Classic Rock",,,,,,Listen to the MusicThe Doobie Brothers
4,Little Girls,Oingo Boingo,1981,80s,Male,"Rock, Pop Rock, New Wave",,,,,,Little GirlsOingo Boingo
4,Livin' on the Edge,Aerosmith,1993,90s,Male,"Rock, Classic Rock, Hard Rock, Blues Rock, Glam Metal",,,Dad Rock,,,Livin' on the EdgeAerosmith
4,Long Black Veil,Lefty Frizzell,1981,80s,Male,Country,,,,,,Long Black VeilLefty Frizzell
4,Losing Grip,Avril Lavigne,2002,2000s,Female,"Pop, Teen Pop, Pop Rock, Alternative Rock",,,,,,Losing GripAvril Lavigne
4,Love in the First Degree,Alabama,1981,80s,Male,"Country, Country Pop, Country Rock",,,,,,Love in the First DegreeAlabama
4,Love Is an Open Door,Frozen,2014,2010s,,"Soundtrack, Disney",,Instrumental; with vocals,,,,Love Is an Open DoorFrozen
4,Love Is Everything,George Strait,2013,2010s,Male,"Country, Contemporary Country, Country Pop",,,,,,Love Is EverythingGeorge Strait
4,Lovely Day,Bill Withers,1977,70s,Male,"Soul, R&B, Funk, Motown",,,,,,Lovely DayBill Withers
4,Loving Arms,The Chicks (formerly The Dixie Chicks),2002,2000s,Female,Country,,,,,,Loving ArmsThe Chicks (formerly The Dixie Chicks)
4,Low,Flo Rida ft. T-Pain,2007,2000s,Male,Hip-Hop,,,,,,LowFlo Rida ft. T-Pain
4,Lucy in the Sky With Diamonds,The Beatles,1967,60s,Male,"Rock, Pop Rock, Classic Rock, Hard Rock",,,,,,Lucy in the Sky With DiamondsThe Beatles
4,Lullaby,Professor Green & Tori Kelly,2014,2010s,,,,,,,,LullabyProfessor Green & Tori Kelly
4,"Lullabye (Goodnight, My Angel)",Billy Joel,1993,90s,Male,"Pop, Pop Rock, Singer-Songwriter, Classic Rock",,,,,,"Lullabye (Goodnight, My Angel)Billy Joel"
4,Magic,Olivia Newton-John,1980,80s,Female,"Pop, Pop Rock, Country Rock, Folk",,,,,,MagicOlivia Newton-John
4,Make the World Go Round (feat. R. Kelly),DJ Cassidy,2014,2010s,,,,,,,,Make the World Go Round (feat. R. Kelly)DJ Cassidy
4,Man to Man,Gary Allan,2001,2000s,Male,"Country, Contemporary Country",,,,,,Man to ManGary Allan
4,Me and Julio Down by the Schoolyard,Simon & Garfunkel,1982,80s,Male,"Pop, Folk, Singer-Songwriter, Classic Rock",,,,,,Me and Julio Down by the SchoolyardSimon & Garfunkel
4,Me and Mrs. Jones,Michael Bublé,2007,2000s,Male,"Pop, Traditional Pop, Vocal Jazz, Jazz",,,,,,Me and Mrs. JonesMichael Bublé
4,Me So Horny,2 Live Crew,1996,90s,Male,Hip-Hop,,,,,,Me So Horny2 Live Crew
4,Memories,Elvis Presley,1988,80s,Male,"Pop, Country, Rock, Rock & Roll",,,,,,MemoriesElvis Presley
4,Memories,Maroon 5,2019,2010s,Male,"Pop, Jazz, R&B",,,,,,MemoriesMaroon 5
4,Men & Mascara,Julie Roberts,2006,2000s,Female,Country,,,,,,Men & MascaraJulie Roberts
4,Metal Health,Quiet Riot,1983,80s,Male,"Rock, Hard Rock, Glam Rock, Glam Metal, Heavy Metal",,,,,,Metal HealthQuiet Riot
4,Minority,Green Day,2000,2000s,Male,"Pop, Pop Rock, Blues, Punk, Post-Grunge, Alternative Rock",,,,,,MinorityGreen Day
4,Misery and Gin,Merle Haggard & Clint Eastwood,1980,80s,Male,Country,,,,,,Misery and GinMerle Haggard & Clint Eastwood
4,Mississippi Girl,Faith Hill,2005,2000s,Female,"Country, Contemporary Country, Country Pop, Adult Contemporary",,,,,,Mississippi GirlFaith Hill
4,Modern Day Bonnie and Clyde,Travis Tritt,2000,2000s,Male,"Country, Contemporary Country, Country Rock",,,,,,Modern Day Bonnie and ClydeTravis Tritt
4,Modern Love,David Bowie,1983,80s,Male,"Pop, Dance-Pop, Pop Rock, Classic Rock",,,,,,Modern LoveDavid Bowie
4,Molly Malone (Cockles and Muscles),Traditional Irish,,,Male,,,,,,,Molly Malone (Cockles and Muscles)Traditional Irish
4,Monday Morning Merle,Cody Johnson,2018,2010s,Male,"Country, Contemporary Country",,,,,,Monday Morning MerleCody Johnson
4,More,Bobby Darin,1964,60s,Male,"Pop, Traditional Pop, Vocal Jazz, Jazz",,,,,,MoreBobby Darin
4,Movies,Alien Ant Farm,1999,90s,Male,"Metal, Heavy Metal, Alternative Metal, Post-Grunge",,,,,,MoviesAlien Ant Farm
4,My Best Friend's Girl,The Cars,1978,70s,Male,"Pop, Pop Rock, Classic Rock, New Wave",,,,,,My Best Friend's GirlThe Cars
4,My Favorite Memory,Merle Haggard,1981,80s,Male,"Country, Americana, Outlaw Country",,,,,,My Favorite MemoryMerle Haggard
4,My Generation,Limp Bizkit,2000,2000s,Male,"Pop, Pop Rock, Hip-Hop, Hard Rock, Metal, Alternative Metal",,,,,,My GenerationLimp Bizkit
4,My Heart Skips a Beat,Buck Owens,1969,60s,Male,Country,,,,,,My Heart Skips a BeatBuck Owens
4,My Lovin' (You're Never Gonna Get It),En Vogue,1992,90s,Female,"Pop, Soul, R&B, Contemporary R&B, Hip-Hop",,,Girl Group,,,My Lovin' (You're Never Gonna Get It)En Vogue
4,My Own Summer (Shove It),Deftones,1998,90s,Male,"Rock, Hard Rock, Metal, Alternative Metal, Nu Metal, Alternative Rock",,,,,,My Own Summer (Shove It)Deftones
4,Nasty Naughty Boy,Christina Aguilera,2006,2000s,Female,"Pop, Dance-Pop, Soul, R&B, Hip-Hop",,,,,,Nasty Naughty BoyChristina Aguilera
4,Neon Lights,Demi Lovato,2013,2010s,Female,"Pop, Dance-Pop, Electropop, Teen Pop, Dance",,,,,,Neon LightsDemi Lovato
4,Never Ever,All Saints,1994,90s,Female,"Pop, Rock",,,Girl Group,,,Never EverAll Saints
4,Never Say Goodbye,Bon Jovi,1986,80s,Male,"Rock, Pop Rock, Classic Rock, Hard Rock",,,Power Ballad,,,Never Say GoodbyeBon Jovi
4,Never Say Never,Cole Swindell & Lainey Wilson,2021,2020s,Mixed,"Country, Contemporary Country, Country Pop",,,,,,Never Say NeverCole Swindell & Lainey Wilson
4,New Flame (feat. Usher) [Dave Audé Remix],Chris Brown,2014,2010s,Male,"Pop, R&B, Contemporary R&B",,,,,,New Flame (feat. Usher) [Dave Audé Remix]Chris Brown
4,New Sensation,INXS,1988,80s,Male,"Rock, Pop Rock, Alternative Rock, New Wave",,,,,,New SensationINXS
4,Night That You'll Never Forget,Love and Theft,2014,2010s,Male,"Country, Contemporary Country, Modern Country",,,,,,Night That You'll Never ForgetLove and Theft
4,Nightshift,The Commodores,1997,90s,Male,,,,,,,NightshiftThe Commodores
4,No One Like You,Scorpions,1982,80s,Male,"Rock, Classic Rock, Hard Rock, Heavy Metal",,,Dad Rock,,,No One Like YouScorpions
4,No Ordinary Love,Sade,1992,90s,Female,"Jazz, Soul, R&B, Contemporary R&B, Quiet Storm",,,,,,No Ordinary LoveSade
4,Nobody's Perfect,Hannah Montana,2007,2000s,Female,"Pop, Pop Rock",,,,,,Nobody's PerfectHannah Montana
4,Nothin' on You,B.o.B,2010,2010s,Male,"Pop, Alternative Rock",,,,,,Nothin' on YouB.o.B
4,Now That I Found You,Terri Clark,1998,90s,Female,"Country, Country Rock",,,,,,Now That I Found YouTerri Clark
4,Octopus's Garden,The Beatles,1969,60s,Male,"Pop, Pop Rock, Classic Rock, Britpop",,,,,,Octopus's GardenThe Beatles
4,Oh Cecilia (Breaking My Heart),The Vamps feat. Shawn Mendes,2014,2010s,,,,,,,,Oh Cecilia (Breaking My Heart)The Vamps feat. Shawn Mendes
4,Oil and Water,Incubus,2006,2000s,Male,"Rock, Alternative Rock, Heavy Metal, Alternative Metal",,,,,,Oil and WaterIncubus
4,Old Habits,Justin Moore ft. Miranda Lambert,2013,2010s,Male,Country,,,,,,Old HabitsJustin Moore ft. Miranda Lambert
4,On Bended Knee,Boyz II Men,1994,90s,Male,"Soul, R&B, Motown, New Jack Swing, Hip-Hop",,,,,,On Bended KneeBoyz II Men
4,On the Rocks,Nicole Scherzinger,2014,2010s,Female,,,,,,,On the RocksNicole Scherzinger
4,One,U2,1992,90s,Male,"Rock, Pop Rock, Alternative Rock, Indie Rock, Electronic",,,,,,OneU2
4,One More Day,Lee Brice,2012,2010s,Male,"Country, Contemporary Country, Country Pop",,with vocals,,,,One More DayLee Brice
4,One Number Away,Luke Combs,2016,2010s,Male,"Country, Contemporary Country, Country Pop",,,,,,One Number AwayLuke Combs
4,Only (Zora Jones Bootleg),"Nicki Minaj ft. Drake, Lil Wayne & Chris Brown",2015,2010s,Female,"Pop, R&B, Hip-Hop, Pop Rap, Electronic",,,,,,"Only (Zora Jones Bootleg)Nicki Minaj ft. Drake, Lil Wayne & Chris Brown"
4,Otis,JAY-Z & Kanye West ft. Otis Redding,2011,2010s,,,,Clean; Explicit,,,,OtisJAY-Z & Kanye West ft. Otis Redding
4,Outside,Aaron Lewis ft. Fred Durst,2001,2000s,Male,Rock,,Family Values Live,,,,OutsideAaron Lewis ft. Fred Durst
4,Over the Hills and Far Away,Led Zeppelin,1989,80s,Male,"Rock, Folk Rock, Classic Rock, Hard Rock, Blues Rock",,,Dad Rock,,,Over the Hills and Far AwayLed Zeppelin
4,Overkill,Men at Work,1983,80s,Male,"Rock, New Wave",,,,,,OverkillMen at Work
4,Pain,Jimmy Eat World,2004,2000s,Male,"Pop, Punk, Pop Punk, Emo, Alternative Rock",,,,,,PainJimmy Eat World
4,Peace Train,Cat Stevens,1971,70s,Male,"Pop, Pop Rock, Folk, Classic Rock",,,,,,Peace TrainCat Stevens
4,Plowed,Sponge,1994,90s,Male,"Rock, Alternative Rock, Pop",,,,,,PlowedSponge
4,Policy of Truth,Depeche Mode,1985,80s,Male,"Pop, Synth-Pop, Alternative Rock, New Wave, Electronic",,,,,,Policy of TruthDepeche Mode
4,Pop a Top,Alan Jackson,1999,90s,Male,"Country, Country Pop",,,,,,Pop a TopAlan Jackson
4,Possession,Sarah McLachlan,1993,90s,Female,"Pop, Pop Rock, Adult Contemporary, Alternative Rock",,,,,,PossessionSarah McLachlan
4,Prayer in C,Lilly Wood & the Prick & Robin Schulz,2015,2010s,,"Pop, Electronic",,,,,,Prayer in CLilly Wood & the Prick & Robin Schulz
4,Pretty Girl Rock,Keri Hilson,2010,2010s,Female,"Pop, Dance-Pop, Soul, R&B",,,,,,Pretty Girl RockKeri Hilson
4,Promises,Eric Clapton,1978,70s,Male,"Rock, Pop Rock, Classic Rock, Hard Rock",,,,,,PromisesEric Clapton
4,Queen of My Double Wide Trailer,Sammy Kershaw,1993,90s,Male,Country,,,,,,Queen of My Double Wide TrailerSammy Kershaw
4,Queen of the Reich,Queensrÿche,1984,80s,Male,"Metal, Heavy Metal",,,,,,Queen of the ReichQueensrÿche
4,Ragged Old Flag,Johnny Cash,1974,70s,Male,"Country, Country Rock, Americana, Outlaw Country",,,,4th-of-july,Red White & Blue,Ragged Old FlagJohnny Cash
4,Rainbow,Kacey Musgraves,2018,2010s,Female,"Pop, Country Pop, Singer-Songwriter",,,,,,RainbowKacey Musgraves
4,Rainbow Connection,Kermit the Frog,2002,2000s,Male,Pop,,,,,,Rainbow ConnectionKermit the Frog
4,Rasputin,Boney M.,1978,70s,Mixed,"Pop, Disco, Electronic, Reggae",,,Guilty Pleasure,,,RasputinBoney M.
4,Rawhide,The Blues Brothers,1980,80s,Male,"Blues, Blues Rock, Soul",,,,,,RawhideThe Blues Brothers
4,Ready to Fall,Rise Against,2006,2000s,Male,"Rock, Punk",,,,,,Ready to FallRise Against
4,Rebels of the Sacred Heart,Flogging Molly,2000,2000s,Male,"Folk, Punk Rock, Alternative Rock",,,,,,Rebels of the Sacred HeartFlogging Molly
4,Record Year,Eric Church,2015,2010s,Male,"Country, Contemporary Country, Modern Country, Country Rock",,,,,,Record YearEric Church
4,Redneck Radio,Matt Farris,2012,2010s,,,,with vocals,,,,Redneck RadioMatt Farris
4,Redneck Yacht Club,Craig Morgan,2005,2000s,Male,Country,,,,,,Redneck Yacht ClubCraig Morgan
4,Reflection,Mulan,1998,90s,Female; Male,"Musical Theatre, Show Tune, Disney, Soundtrack",,Disney,,,,ReflectionMulan
4,Ride With Me,Nelly,2001,2000s,Male,"Pop, R&B, Contemporary R&B, Hip-Hop, Pop Rap",,,,,,Ride With MeNelly
4,Riding for a Fall,Chris LeDoux,1991,90s,Male,Country,,,,,,Riding for a FallChris LeDoux
4,Right Down the Line,Gerry Rafferty,1978,70s,Male,"Pop, Pop Rock, Soft Rock, Classic Rock",,,,,,Right Down the LineGerry Rafferty
4,Right Here,Jess Glynne,2014,2010s,Female,"Pop, Dance-Pop, Soul, R&B, Contemporary R&B",,,,,,Right HereJess Glynne
4,Rock and Roll,Led Zeppelin,2002,2000s,Male,"Rock, Folk Rock, Classic Rock, Hard Rock, Blues Rock",,,Dad Rock,,,Rock and RollLed Zeppelin
4,Rock & Roll Band,Boston,1976,70s,Male,"Rock, Pop Rock, Classic Rock, Hard Rock, Glam Metal",,,Dad Rock,,,Rock & Roll BandBoston
4,Rock Bottom,Wynonna,1993,90s,Female,"Country, Contemporary Country, Country Pop",,,,,,Rock BottomWynonna
4,Rock Steady,The Whispers,1987,80s,Male,"Soul, R&B, Funk, Disco",,,,,,Rock SteadyThe Whispers
4,Rockstar,A Great Big World,2014,2010s,Male,"Pop, Synth-Pop, Indie Pop, Rock, Electronic",,,,,,RockstarA Great Big World
4,Roll on (Eighteen Wheeler),Alabama,1984,80s,Male,"Country, Country Pop",,,,,,Roll on (Eighteen Wheeler)Alabama
4,Running Bear,Johnny Preston,1959,50s,Male,"Rock, Rock & Roll",,,,,,Running BearJohnny Preston
4,Rx (Medicate),Theory of a Deadman,2017,2010s,Male,"Rock, Hard Rock, Post-Grunge, Alternative Rock",,,,,,Rx (Medicate)Theory of a Deadman
4,Sabbath Bloody Sabbath,Black Sabbath,1973,70s,Male,"Rock, Classic Rock, Hard Rock, Heavy Metal, Metal",,,,,,Sabbath Bloody SabbathBlack Sabbath
4,Sabotage,Beastie Boys,1994,90s,Male,"Soul, Funk, Hip-Hop, Pop Rap, Rock",,,,,,SabotageBeastie Boys
4,Salute,Little Mix,2013,2010s,,"Pop, Dance-Pop, Teen Pop, Contemporary R&B, Hip-Hop",,,Girl Group,,,SaluteLittle Mix
4,Sandy,John Travolta,1978,70s,Male,"Rock, Soft Rock, Musical Theatre, Soundtrack",,Grease soundtrack,,,,SandyJohn Travolta
4,Santa Claus Boogie,Tractors,1995,90s,Male,"Holiday, Christmas",,,,,,Santa Claus BoogieTractors
4,Santa Monica,Theory of a Deadman,2005,2000s,Male,"Rock, Hard Rock, Post-Grunge, Alternative Rock, Holiday, Christmas",,,,,,Santa MonicaTheory of a Deadman
4,Save It for a Rainy Day,Kenny Chesney,2014,2010s,Male,"Country, Contemporary Country, Modern Country, Country Pop",,,,,,Save It for a Rainy DayKenny Chesney
4,Save the Last Dance for Me,Michael Bublé,2005,2000s,Male,"Pop, Traditional Pop, Vocal Jazz, Jazz, Latin",,,,,,Save the Last Dance for MeMichael Bublé
4,Say You Love Me,Jessie Ware,2014,2010s,Female,"R&B, Contemporary R&B",,,,,,Say You Love MeJessie Ware
4,Scarlet Fever,Kenny Rogers,1983,80s,Male,"Rock, Soft Rock, Adult Contemporary, Country",,,,,,Scarlet FeverKenny Rogers
4,Seasons in the Sun,Terry Jacks,1973,70s,Male,"Pop, Pop Rock, Folk Pop, Blues",,,,,,Seasons in the SunTerry Jacks
4,Seasons of the Witch (Prête à tout),Donovan,2005,2000s,Male,"Pop, Folk Pop, Folk, Singer-Songwriter, Rock",,,,,,Seasons of the Witch (Prête à tout)Donovan
4,See You Again,Wiz Khalifa ft. Charlie Puth,2015,2010s,Male,"Hip-Hop, Pop Rap",,,,,,See You AgainWiz Khalifa ft. Charlie Puth
4,#Selfie,The Chainsmokers,2014,2010s,Male,"Pop, Dance-Pop, Electropop, Electronic, EDM, Electro House",,with vocals,,,,#SelfieThe Chainsmokers
4,September Morn,Neil Diamond,1979,70s,Male,"Pop, Adult Contemporary, Singer-Songwriter, Classic Rock",,,,,,September MornNeil Diamond
4,She Ain't Goin' Nowhere,Toby Keith & Merle Haggard,2007,2000s,Male,Country,,,,,,She Ain't Goin' NowhereToby Keith & Merle Haggard
4,She Looks So Perfect,5 Seconds of Summer,2014,2010s,Male,"Pop, Teen Pop, Pop Rock, Pop Punk",,,,,,She Looks So Perfect5 Seconds of Summer
4,She Moves in Her Own Way,The Kooks,2006,2000s,Male,"Pop, Indie Pop, Indie Rock, Britpop",,,,,,She Moves in Her Own WayThe Kooks
4,She Thinks I Still Care,George Jones,1966,60s,Male,"Country, Americana, Outlaw Country",,,,,,She Thinks I Still CareGeorge Jones
